head,winner,loser,worker_id,rt,Center,Left,Right,Answer,sampleAlg,sampleSet
12,19,17,80093,2370,CFD-BM-009-003-HO,CFD-WF-001-016-A,CFD-BM-038-038-A,CFD-WF-001-016-A,random,train
33,6,35,80093,1155,CFD-WM-038-005-HO,CFD-BF-050-004-HO,CFD-WM-038-018-F,CFD-BF-050-004-HO,random,train
3,8,34,80093,2103,CFD-BF-005-005-HO,CFD-WM-038-011-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,test
7,24,32,80093,3889,CFD-BF-050-012-A,CFD-WM-033-053-F,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
21,13,30,80093,2235,CFD-WF-020-012-A,CFD-WM-033-007-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
11,30,33,80093,31188,CFD-BM-002-016-A,CFD-WM-033-007-HO,CFD-WM-038-005-HO,CFD-WM-033-007-HO,random,train
31,17,29,80093,1233,CFD-WM-033-014-A,CFD-WM-023-015-F,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
30,25,16,80093,1153,CFD-WM-033-007-HO,CFD-WF-026-017-HO,CFD-BM-038-017-F,CFD-WF-026-017-HO,random,train
21,28,0,80093,1320,CFD-WF-020-012-A,CFD-WM-023-012-A,CFD-BF-002-004-HO,CFD-WM-023-012-A,random,train
7,21,24,80093,803,CFD-BF-050-012-A,CFD-WF-020-012-A,CFD-WF-026-008-A,CFD-WF-020-012-A,random,train
25,25,29,80093,889,CFD-WF-026-017-HO,CFD-WM-023-015-F,CFD-WF-026-017-HO,CFD-WF-026-017-HO,check,NA
23,8,27,80093,1671,CFD-WF-020-027-F,CFD-WM-023-004-HO,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
19,21,18,80093,1252,CFD-WF-001-016-A,CFD-WF-020-012-A,CFD-WF-001-009-HO,CFD-WF-020-012-A,random,train
10,25,26,80093,1704,CFD-BM-002-007-HO,CFD-WF-026-017-HO,CFD-WF-026-024-F,CFD-WF-026-017-HO,random,train
27,12,11,80093,970,CFD-WM-023-004-HO,CFD-BM-002-016-A,CFD-BM-009-003-HO,CFD-BM-009-003-HO,random,train
18,10,14,80093,2402,CFD-WF-001-009-HO,CFD-BM-009-009-F,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
31,23,5,80093,1237,CFD-WM-033-014-A,CFD-WF-020-027-F,CFD-BF-005-022-F,CFD-WF-020-027-F,random,train
4,31,14,80093,1685,CFD-BF-005-020-A,CFD-BM-009-009-F,CFD-WM-033-014-A,CFD-WM-033-014-A,random,train
30,8,21,80093,1455,CFD-WM-033-007-HO,CFD-WF-020-012-A,CFD-BF-050-036-F,CFD-BF-050-036-F,random,train
27,3,11,80093,701,CFD-WM-023-004-HO,CFD-BM-002-016-A,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
11,8,26,80093,1452,CFD-BM-002-016-A,CFD-BF-050-036-F,CFD-WF-026-024-F,CFD-BF-050-036-F,random,train
6,17,35,80093,2091,CFD-BF-050-004-HO,CFD-BM-038-038-A,CFD-WM-038-018-F,CFD-BM-038-038-A,random,train
10,9,13,80093,1285,CFD-BM-002-007-HO,CFD-BM-002-002-F,CFD-BM-009-008-A,CFD-BM-002-002-F,random,train
26,18,21,80093,1871,CFD-WF-026-024-F,CFD-WF-001-009-HO,CFD-WF-020-012-A,CFD-WF-001-009-HO,random,train
15,30,31,80093,2484,CFD-BM-038-007-HO,CFD-WM-033-007-HO,CFD-WM-033-014-A,CFD-WM-033-007-HO,random,train
27,20,24,80093,4720,CFD-WM-023-004-HO,CFD-WF-001-027-F,CFD-WF-026-008-A,CFD-WF-001-027-F,random,train
4,7,0,80093,1569,CFD-BF-005-020-A,CFD-BF-050-012-A,CFD-BF-002-004-HO,CFD-BF-050-012-A,random,train
15,12,27,80093,1572,CFD-BM-038-007-HO,CFD-BM-009-003-HO,CFD-WM-023-004-HO,CFD-BM-009-003-HO,random,train
25,12,3,80093,1768,CFD-WF-026-017-HO,CFD-BM-009-003-HO,CFD-BF-005-005-HO,CFD-BM-009-003-HO,random,train
18,29,13,80093,3034,CFD-WF-001-009-HO,CFD-BM-009-008-A,CFD-WM-023-015-F,CFD-WM-023-015-F,random,test
26,21,17,80093,2405,CFD-WF-026-024-F,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
3,2,22,80093,1122,CFD-BF-005-005-HO,CFD-BF-002-022-F,CFD-WF-020-023-HO,CFD-BF-002-022-F,random,train
20,16,35,80093,1419,CFD-WF-001-027-F,CFD-BM-038-017-F,CFD-WM-038-018-F,CFD-BM-038-017-F,random,test
28,4,32,80093,1837,CFD-WM-023-012-A,CFD-WM-033-053-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
7,35,0,80093,1252,CFD-BF-050-012-A,CFD-WM-038-018-F,CFD-BF-002-004-HO,CFD-WM-038-018-F,random,train
21,29,0,80093,2452,CFD-WF-020-012-A,CFD-WM-023-015-F,CFD-BF-002-004-HO,CFD-WM-023-015-F,random,train
34,19,3,80093,1240,CFD-WM-038-011-A,CFD-BF-005-005-HO,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
24,17,6,80093,2554,CFD-WF-026-008-A,CFD-BM-038-038-A,CFD-BF-050-004-HO,CFD-BM-038-038-A,random,train
10,6,32,80093,1089,CFD-BM-002-007-HO,CFD-WM-033-053-F,CFD-BF-050-004-HO,CFD-BF-050-004-HO,random,train
21,5,29,80093,3301,CFD-WF-020-012-A,CFD-BF-005-022-F,CFD-WM-023-015-F,CFD-BF-005-022-F,random,train
11,35,30,80093,4068,CFD-BM-002-016-A,CFD-WM-033-007-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
13,17,34,80093,1053,CFD-BM-009-008-A,CFD-WM-038-011-A,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
2,6,13,80093,2759,CFD-BF-002-022-F,CFD-BF-050-004-HO,CFD-BM-009-008-A,CFD-BF-050-004-HO,random,train
28,28,33,80093,2971,CFD-WM-023-012-A,CFD-WM-023-012-A,CFD-WM-038-005-HO,CFD-WM-023-012-A,check,NA
2,10,23,80093,5420,CFD-BF-002-022-F,CFD-WF-020-027-F,CFD-BM-002-007-HO,CFD-BM-002-007-HO,random,train
35,28,22,80093,1401,CFD-WM-038-018-F,CFD-WM-023-012-A,CFD-WF-020-023-HO,CFD-WM-023-012-A,random,test
20,4,27,80093,1018,CFD-WF-001-027-F,CFD-BF-005-020-A,CFD-WM-023-004-HO,CFD-BF-005-020-A,random,train
5,3,10,80093,1566,CFD-BF-005-022-F,CFD-BF-005-005-HO,CFD-BM-002-007-HO,CFD-BF-005-005-HO,random,train
4,14,6,80093,1101,CFD-BF-005-020-A,CFD-BM-009-009-F,CFD-BF-050-004-HO,CFD-BM-009-009-F,random,train
19,24,5,80093,1121,CFD-WF-001-016-A,CFD-WF-026-008-A,CFD-BF-005-022-F,CFD-WF-026-008-A,random,train
22,33,4,80093,1237,CFD-WF-020-023-HO,CFD-BF-005-020-A,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
9,6,22,80093,1204,CFD-BM-002-002-F,CFD-BF-050-004-HO,CFD-WF-020-023-HO,CFD-BF-050-004-HO,random,train
23,7,17,80093,2452,CFD-WF-020-027-F,CFD-BF-050-012-A,CFD-BM-038-038-A,CFD-BF-050-012-A,random,test
8,26,28,80093,1416,CFD-BF-050-036-F,CFD-WF-026-024-F,CFD-WM-023-012-A,CFD-WF-026-024-F,random,train
25,15,24,80093,1238,CFD-WF-026-017-HO,CFD-BM-038-007-HO,CFD-WF-026-008-A,CFD-BM-038-007-HO,random,train
8,9,19,80093,1175,CFD-BF-050-036-F,CFD-WF-001-016-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
15,29,31,80093,1236,CFD-BM-038-007-HO,CFD-WM-033-014-A,CFD-WM-023-015-F,CFD-WM-023-015-F,random,test
22,33,9,80093,1154,CFD-WF-020-023-HO,CFD-BM-002-002-F,CFD-WM-038-005-HO,CFD-WM-038-005-HO,random,train
29,5,23,80093,1323,CFD-WM-023-015-F,CFD-WF-020-027-F,CFD-BF-005-022-F,CFD-BF-005-022-F,random,train
23,21,33,80093,1635,CFD-WF-020-027-F,CFD-WF-020-012-A,CFD-WM-038-005-HO,CFD-WF-020-012-A,random,train
19,4,0,80093,4855,CFD-WF-001-016-A,CFD-BF-002-004-HO,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
25,5,23,80093,2201,CFD-WF-026-017-HO,CFD-BF-005-022-F,CFD-WF-020-027-F,CFD-BF-005-022-F,random,train
26,12,16,80093,2118,CFD-WF-026-024-F,CFD-BM-009-003-HO,CFD-BM-038-017-F,CFD-BM-009-003-HO,random,train
21,1,28,80093,1623,CFD-WF-020-012-A,CFD-WM-023-012-A,CFD-BF-002-018-A,CFD-BF-002-018-A,random,train
28,19,8,80093,5253,CFD-WM-023-012-A,CFD-BF-050-036-F,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
32,25,13,80093,3617,CFD-WM-033-053-F,CFD-BM-009-008-A,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,train
24,4,21,80093,3006,CFD-WF-026-008-A,CFD-BF-005-020-A,CFD-WF-020-012-A,CFD-BF-005-020-A,random,train
25,0,32,80093,1005,CFD-WF-026-017-HO,CFD-BF-002-004-HO,CFD-WM-033-053-F,CFD-BF-002-004-HO,random,test
19,35,33,80093,1316,CFD-WF-001-016-A,CFD-WM-038-005-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
34,17,6,80093,1537,CFD-WM-038-011-A,CFD-BF-050-004-HO,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
18,19,13,80093,2511,CFD-WF-001-009-HO,CFD-BM-009-008-A,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
11,29,27,80093,5550,CFD-BM-002-016-A,CFD-WM-023-004-HO,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
33,33,25,80093,2968,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WM-038-005-HO,CFD-WM-038-005-HO,check,NA
28,1,32,80093,1385,CFD-WM-023-012-A,CFD-BF-002-018-A,CFD-WM-033-053-F,CFD-BF-002-018-A,random,test
2,21,17,80093,2492,CFD-BF-002-022-F,CFD-BM-038-038-A,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
24,8,6,80093,3385,CFD-WF-026-008-A,CFD-BF-050-036-F,CFD-BF-050-004-HO,CFD-BF-050-036-F,random,train
4,17,15,80093,3067,CFD-BF-005-020-A,CFD-BM-038-007-HO,CFD-BM-038-038-A,CFD-BM-038-038-A,random,train
24,11,22,80093,8620,CFD-WF-026-008-A,CFD-BM-002-016-A,CFD-WF-020-023-HO,CFD-BM-002-016-A,random,train
13,12,10,80093,4566,CFD-BM-009-008-A,CFD-BM-009-003-HO,CFD-BM-002-007-HO,CFD-BM-009-003-HO,random,train
26,25,19,80093,1948,CFD-WF-026-024-F,CFD-WF-001-016-A,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,train
10,3,27,80093,1542,CFD-BM-002-007-HO,CFD-BF-005-005-HO,CFD-WM-023-004-HO,CFD-BF-005-005-HO,random,train
29,14,21,80093,1720,CFD-WM-023-015-F,CFD-BM-009-009-F,CFD-WF-020-012-A,CFD-BM-009-009-F,random,test
19,1,7,81270,3664,CFD-WF-001-016-A,CFD-BF-050-012-A,CFD-BF-002-018-A,CFD-BF-002-018-A,validation,train
32,14,16,81270,2026,CFD-WM-033-053-F,CFD-BM-009-009-F,CFD-BM-038-017-F,CFD-BM-009-009-F,validation,train
15,0,6,81270,2763,CFD-BM-038-007-HO,CFD-BF-002-004-HO,CFD-BF-050-004-HO,CFD-BF-002-004-HO,validation,train
5,9,14,81270,2310,CFD-BF-005-022-F,CFD-BM-002-002-F,CFD-BM-009-009-F,CFD-BM-002-002-F,validation,train
11,34,28,81270,1689,CFD-BM-002-016-A,CFD-WM-023-012-A,CFD-WM-038-011-A,CFD-WM-038-011-A,validation,train
9,13,15,81270,2971,CFD-BM-002-002-F,CFD-BM-009-008-A,CFD-BM-038-007-HO,CFD-BM-009-008-A,validation,train
0,4,8,81270,5933,CFD-BF-002-004-HO,CFD-BF-005-020-A,CFD-BF-050-036-F,CFD-BF-005-020-A,validation,train
2,20,23,81270,1637,CFD-BF-002-022-F,CFD-WF-001-027-F,CFD-WF-020-027-F,CFD-WF-001-027-F,validation,train
18,26,21,81270,1564,CFD-WF-001-009-HO,CFD-WF-020-012-A,CFD-WF-026-024-F,CFD-WF-026-024-F,validation,train
24,31,28,81270,3194,CFD-WF-026-008-A,CFD-WM-033-014-A,CFD-WM-023-012-A,CFD-WM-033-014-A,validation,train
35,23,26,81270,2727,CFD-WM-038-018-F,CFD-WF-020-027-F,CFD-WF-026-024-F,CFD-WF-020-027-F,validation,train
29,31,33,81270,2062,CFD-WM-023-015-F,CFD-WM-033-014-A,CFD-WM-038-005-HO,CFD-WM-033-014-A,validation,train
29,9,8,81270,1617,CFD-WM-023-015-F,CFD-BF-050-036-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,test
5,22,3,81270,4637,CFD-BF-005-022-F,CFD-BF-005-005-HO,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
3,10,34,81270,2853,CFD-BF-005-005-HO,CFD-BM-002-007-HO,CFD-WM-038-011-A,CFD-BM-002-007-HO,random,train
7,25,18,81270,2898,CFD-BF-050-012-A,CFD-WF-001-009-HO,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,test
15,34,21,81270,2505,CFD-BM-038-007-HO,CFD-WF-020-012-A,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
31,14,25,81270,2284,CFD-WM-033-014-A,CFD-WF-026-017-HO,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
33,14,1,81270,2355,CFD-WM-038-005-HO,CFD-BF-002-018-A,CFD-BM-009-009-F,CFD-BM-009-009-F,random,test
28,20,30,81270,1551,CFD-WM-023-012-A,CFD-WM-033-007-HO,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
5,26,30,81270,1842,CFD-BF-005-022-F,CFD-WM-033-007-HO,CFD-WF-026-024-F,CFD-WF-026-024-F,random,train
5,32,1,81270,2812,CFD-BF-005-022-F,CFD-WM-033-053-F,CFD-BF-002-018-A,CFD-WM-033-053-F,random,train
6,3,14,81270,1512,CFD-BF-050-004-HO,CFD-BM-009-009-F,CFD-BF-005-005-HO,CFD-BF-005-005-HO,random,train
24,2,33,81270,2538,CFD-WF-026-008-A,CFD-BF-002-022-F,CFD-WM-038-005-HO,CFD-BF-002-022-F,random,train
2,30,15,81270,1702,CFD-BF-002-022-F,CFD-WM-033-007-HO,CFD-BM-038-007-HO,CFD-WM-033-007-HO,random,train
35,23,14,81270,1352,CFD-WM-038-018-F,CFD-BM-009-009-F,CFD-WF-020-027-F,CFD-WF-020-027-F,random,train
5,13,31,81270,1231,CFD-BF-005-022-F,CFD-BM-009-008-A,CFD-WM-033-014-A,CFD-BM-009-008-A,random,train
28,24,22,81270,1760,CFD-WM-023-012-A,CFD-WF-020-023-HO,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
24,20,25,81270,1532,CFD-WF-026-008-A,CFD-WF-026-017-HO,CFD-WF-001-027-F,CFD-WF-001-027-F,random,train
17,28,4,81270,1401,CFD-BM-038-038-A,CFD-WM-023-012-A,CFD-BF-005-020-A,CFD-WM-023-012-A,random,train
3,4,17,81270,2573,CFD-BF-005-005-HO,CFD-BM-038-038-A,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
20,34,25,81270,5056,CFD-WF-001-027-F,CFD-WF-026-017-HO,CFD-WM-038-011-A,CFD-WM-038-011-A,random,train
18,12,30,81270,4353,CFD-WF-001-009-HO,CFD-BM-009-003-HO,CFD-WM-033-007-HO,CFD-BM-009-003-HO,random,train
34,35,34,81270,8957,CFD-WM-038-011-A,CFD-WM-038-018-F,CFD-WM-038-011-A,CFD-WM-038-018-F,check,NA
0,7,28,81270,2572,CFD-BF-002-004-HO,CFD-WM-023-012-A,CFD-BF-050-012-A,CFD-BF-050-012-A,random,train
10,9,7,81270,1647,CFD-BM-002-007-HO,CFD-BF-050-012-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
30,0,14,81270,2063,CFD-WM-033-007-HO,CFD-BM-009-009-F,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
22,25,33,81270,2873,CFD-WF-020-023-HO,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WF-026-017-HO,random,test
31,12,6,81270,2338,CFD-WM-033-014-A,CFD-BM-009-003-HO,CFD-BF-050-004-HO,CFD-BM-009-003-HO,random,train
19,21,8,81270,3112,CFD-WF-001-016-A,CFD-BF-050-036-F,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
30,32,22,81270,2882,CFD-WM-033-007-HO,CFD-WF-020-023-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
8,28,33,81270,2183,CFD-BF-050-036-F,CFD-WM-023-012-A,CFD-WM-038-005-HO,CFD-WM-023-012-A,random,test
2,0,28,81270,2146,CFD-BF-002-022-F,CFD-WM-023-012-A,CFD-BF-002-004-HO,CFD-BF-002-004-HO,random,train
25,15,10,81270,4734,CFD-WF-026-017-HO,CFD-BM-002-007-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
20,19,7,81270,2168,CFD-WF-001-027-F,CFD-BF-050-012-A,CFD-WF-001-016-A,CFD-WF-001-016-A,random,train
27,12,1,81270,3005,CFD-WM-023-004-HO,CFD-BM-009-003-HO,CFD-BF-002-018-A,CFD-BM-009-003-HO,random,train
23,32,25,81270,2451,CFD-WF-020-027-F,CFD-WF-026-017-HO,CFD-WM-033-053-F,CFD-WM-033-053-F,random,train
12,30,33,81270,1830,CFD-BM-009-003-HO,CFD-WM-033-007-HO,CFD-WM-038-005-HO,CFD-WM-033-007-HO,random,train
22,15,0,81270,1996,CFD-WF-020-023-HO,CFD-BF-002-004-HO,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
31,6,33,81270,1424,CFD-WM-033-014-A,CFD-BF-050-004-HO,CFD-WM-038-005-HO,CFD-BF-050-004-HO,random,train
19,18,5,81270,1168,CFD-WF-001-016-A,CFD-WF-001-009-HO,CFD-BF-005-022-F,CFD-WF-001-009-HO,random,train
33,9,2,81270,2145,CFD-WM-038-005-HO,CFD-BF-002-022-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
0,9,13,81270,1631,CFD-BF-002-004-HO,CFD-BM-009-008-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
33,30,13,81270,1424,CFD-WM-038-005-HO,CFD-BM-009-008-A,CFD-WM-033-007-HO,CFD-WM-033-007-HO,random,train
6,10,33,81270,1887,CFD-BF-050-004-HO,CFD-BM-002-007-HO,CFD-WM-038-005-HO,CFD-BM-002-007-HO,random,test
23,19,0,81270,2043,CFD-WF-020-027-F,CFD-WF-001-016-A,CFD-BF-002-004-HO,CFD-WF-001-016-A,random,train
17,23,33,81270,1789,CFD-BM-038-038-A,CFD-WF-020-027-F,CFD-WM-038-005-HO,CFD-WF-020-027-F,random,train
21,1,6,81270,1712,CFD-WF-020-012-A,CFD-BF-002-018-A,CFD-BF-050-004-HO,CFD-BF-002-018-A,random,train
19,4,35,81270,3813,CFD-WF-001-016-A,CFD-WM-038-018-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
28,4,35,81270,1870,CFD-WM-023-012-A,CFD-WM-038-018-F,CFD-BF-005-020-A,CFD-BF-005-020-A,random,train
21,16,0,81270,2323,CFD-WF-020-012-A,CFD-BF-002-004-HO,CFD-BM-038-017-F,CFD-BM-038-017-F,random,test
28,21,3,81270,1652,CFD-WM-023-012-A,CFD-BF-005-005-HO,CFD-WF-020-012-A,CFD-WF-020-012-A,random,train
19,2,12,81270,2188,CFD-WF-001-016-A,CFD-BF-002-022-F,CFD-BM-009-003-HO,CFD-BF-002-022-F,random,train
31,32,27,81270,2444,CFD-WM-033-014-A,CFD-WM-033-053-F,CFD-WM-023-004-HO,CFD-WM-033-053-F,random,train
28,11,13,81270,3465,CFD-WM-023-012-A,CFD-BM-009-008-A,CFD-BM-002-016-A,CFD-BM-002-016-A,random,train
33,13,16,81270,2195,CFD-WM-038-005-HO,CFD-BM-038-017-F,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
10,27,21,81270,1357,CFD-BM-002-007-HO,CFD-WF-020-012-A,CFD-WM-023-004-HO,CFD-WM-023-004-HO,random,train
7,14,5,81270,2309,CFD-BF-050-012-A,CFD-BF-005-022-F,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
6,18,12,81270,3057,CFD-BF-050-004-HO,CFD-WF-001-009-HO,CFD-BM-009-003-HO,CFD-WF-001-009-HO,random,test
33,25,29,81270,1967,CFD-WM-038-005-HO,CFD-WF-026-017-HO,CFD-WM-023-015-F,CFD-WF-026-017-HO,random,test
2,4,10,81270,1531,CFD-BF-002-022-F,CFD-BF-005-020-A,CFD-BM-002-007-HO,CFD-BF-005-020-A,random,train
23,29,28,81270,2276,CFD-WF-020-027-F,CFD-WM-023-015-F,CFD-WM-023-012-A,CFD-WM-023-015-F,random,train
27,30,24,81270,1641,CFD-WM-023-004-HO,CFD-WM-033-007-HO,CFD-WF-026-008-A,CFD-WM-033-007-HO,random,train
13,24,34,81270,2141,CFD-BM-009-008-A,CFD-WM-038-011-A,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
12,25,2,81270,1276,CFD-BM-009-003-HO,CFD-WF-026-017-HO,CFD-BF-002-022-F,CFD-WF-026-017-HO,random,test
31,28,33,81270,2478,CFD-WM-033-014-A,CFD-WM-023-012-A,CFD-WM-038-005-HO,CFD-WM-023-012-A,random,train
22,18,2,81270,3236,CFD-WF-020-023-HO,CFD-WF-001-009-HO,CFD-BF-002-022-F,CFD-WF-001-009-HO,random,train
19,9,5,81270,1427,CFD-WF-001-016-A,CFD-BF-005-022-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
34,20,30,81270,1824,CFD-WM-038-011-A,CFD-WF-001-027-F,CFD-WM-033-007-HO,CFD-WF-001-027-F,random,train
25,26,28,81270,933,CFD-WF-026-017-HO,CFD-WF-026-024-F,CFD-WM-023-012-A,CFD-WF-026-024-F,random,train
7,16,0,81270,1573,CFD-BF-050-012-A,CFD-BF-002-004-HO,CFD-BM-038-017-F,CFD-BM-038-017-F,random,train
2,20,17,81270,2080,CFD-BF-002-022-F,CFD-WF-001-027-F,CFD-BM-038-038-A,CFD-WF-001-027-F,random,train
32,13,22,81270,2419,CFD-WM-033-053-F,CFD-BM-009-008-A,CFD-WF-020-023-HO,CFD-BM-009-008-A,random,train
32,13,21,81270,3790,CFD-WM-033-053-F,CFD-BM-009-008-A,CFD-WF-020-012-A,CFD-BM-009-008-A,random,train
25,33,1,81270,2638,CFD-WF-026-017-HO,CFD-WM-038-005-HO,CFD-BF-002-018-A,CFD-WM-038-005-HO,random,train
7,8,35,81270,1046,CFD-BF-050-012-A,CFD-BF-050-036-F,CFD-WM-038-018-F,CFD-BF-050-036-F,random,train
8,4,17,81270,1663,CFD-BF-050-036-F,CFD-BM-038-038-A,CFD-BF-005-020-A,CFD-BF-005-020-A,random,test
35,11,24,81270,2975,CFD-WM-038-018-F,CFD-WF-026-008-A,CFD-BM-002-016-A,CFD-BM-002-016-A,random,test
24,9,32,81270,1823,CFD-WF-026-008-A,CFD-WM-033-053-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
24,7,6,81270,2102,CFD-WF-026-008-A,CFD-BF-050-012-A,CFD-BF-050-004-HO,CFD-BF-050-012-A,random,train
27,2,7,81270,2273,CFD-WM-023-004-HO,CFD-BF-002-022-F,CFD-BF-050-012-A,CFD-BF-002-022-F,random,train
2,10,5,81270,1346,CFD-BF-002-022-F,CFD-BM-002-007-HO,CFD-BF-005-022-F,CFD-BM-002-007-HO,random,train
16,20,18,81270,3992,CFD-BM-038-017-F,CFD-WF-001-027-F,CFD-WF-001-009-HO,CFD-WF-001-027-F,random,train
21,2,14,81270,2526,CFD-WF-020-012-A,CFD-BF-002-022-F,CFD-BM-009-009-F,CFD-BF-002-022-F,random,train
27,29,9,81270,1530,CFD-WM-023-004-HO,CFD-BM-002-002-F,CFD-WM-023-015-F,CFD-WM-023-015-F,random,train
12,22,5,81270,1326,CFD-BM-009-003-HO,CFD-WF-020-023-HO,CFD-BF-005-022-F,CFD-WF-020-023-HO,random,train
9,29,20,81270,1319,CFD-BM-002-002-F,CFD-WM-023-015-F,CFD-WF-001-027-F,CFD-WM-023-015-F,random,test
1,24,5,81270,1555,CFD-BF-002-018-A,CFD-BF-005-022-F,CFD-WF-026-008-A,CFD-WF-026-008-A,random,train
11,29,10,81270,2635,CFD-BM-002-016-A,CFD-WM-023-015-F,CFD-BM-002-007-HO,CFD-WM-023-015-F,random,train
9,22,21,81270,1908,CFD-BM-002-002-F,CFD-WF-020-012-A,CFD-WF-020-023-HO,CFD-WF-020-023-HO,random,train
34,32,16,81270,2534,CFD-WM-038-011-A,CFD-WM-033-053-F,CFD-BM-038-017-F,CFD-WM-033-053-F,random,train
9,11,17,81270,2358,CFD-BM-002-002-F,CFD-BM-038-038-A,CFD-BM-002-016-A,CFD-BM-002-016-A,random,test
2,13,9,81270,2400,CFD-BF-002-022-F,CFD-BM-009-008-A,CFD-BM-002-002-F,CFD-BM-009-008-A,random,test
19,18,8,81270,1009,CFD-WF-001-016-A,CFD-BF-050-036-F,CFD-WF-001-009-HO,CFD-WF-001-009-HO,random,test
10,34,35,81270,4208,CFD-BM-002-007-HO,CFD-WM-038-011-A,CFD-WM-038-018-F,CFD-WM-038-011-A,random,train
0,9,17,81270,4372,CFD-BF-002-004-HO,CFD-BM-038-038-A,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
3,19,32,81270,5831,CFD-BF-005-005-HO,CFD-WF-001-016-A,CFD-WM-033-053-F,CFD-WF-001-016-A,random,train
18,8,9,81270,3912,CFD-WF-001-009-HO,CFD-BF-050-036-F,CFD-BM-002-002-F,CFD-BF-050-036-F,random,test
9,6,0,81270,3333,CFD-BM-002-002-F,CFD-BF-050-004-HO,CFD-BF-002-004-HO,CFD-BF-050-004-HO,random,train
25,17,2,81270,2000,CFD-WF-026-017-HO,CFD-BF-002-022-F,CFD-BM-038-038-A,CFD-BM-038-038-A,random,test
9,9,26,81270,1771,CFD-BM-002-002-F,CFD-WF-026-024-F,CFD-BM-002-002-F,CFD-BM-002-002-F,check,NA
32,14,20,81270,4301,CFD-WM-033-053-F,CFD-WF-001-027-F,CFD-BM-009-009-F,CFD-BM-009-009-F,random,train
26,15,28,81270,2725,CFD-WF-026-024-F,CFD-WM-023-012-A,CFD-BM-038-007-HO,CFD-BM-038-007-HO,random,train
32,32,30,81270,2474,CFD-WM-033-053-F,CFD-WM-033-053-F,CFD-WM-033-007-HO,CFD-WM-033-053-F,check,NA
28,21,0,81270,1883,CFD-WM-023-012-A,CFD-WF-020-012-A,CFD-BF-002-004-HO,CFD-WF-020-012-A,random,train
27,9,16,81270,1581,CFD-WM-023-004-HO,CFD-BM-038-017-F,CFD-BM-002-002-F,CFD-BM-002-002-F,random,train
28,13,0,81270,1609,CFD-WM-023-012-A,CFD-BF-002-004-HO,CFD-BM-009-008-A,CFD-BM-009-008-A,random,train
31,35,0,81270,1490,CFD-WM-033-014-A,CFD-BF-002-004-HO,CFD-WM-038-018-F,CFD-WM-038-018-F,random,train
13,4,23,81270,1364,CFD-BM-009-008-A,CFD-BF-005-020-A,CFD-WF-020-027-F,CFD-BF-005-020-A,random,train
